"","xml_link","title","image_href","description","show_link","number_episodes","avg_duration_min","explicit","birthday","zodiac"
"138","https://paleovalley.libsyn.com/rss","Optimize Paleo by Paleovalley","https://ssl-static.libsyn.com/p/assets/1/6/e/e/16eeeaa14e5162dea04421dee9605cbd/OptimizePaleo01.jpg","Take control of your health by moving beyond the Paleo template and learning about cutting edge health strategies that really work. This podcast will give you tips and tricks from the mouths of experts and common folk alike who discovered exactly what it takes to THRIVE. Join Chas and Autumn Smith, loving and passionate husband and wife and founders of Paleovalley.com as they guide you on the journey to cultivate vibrant health and wellness.","https://paleovalley.com",100,NA,"not explicit","Fri, 01 Nov 2019 22:05:54 +0000","Scorpio"
"139","https://feeds.acast.com/public/shows/60ee3a8f1f9831001383bf3e","WARDROBE CRISIS with Clare Press","https://assets.pippa.io/shows/60ee3a8f1f9831001383bf3e/show-cover.jpg","WARDROBE CRISIS is a fashion podcast about sustainability, ethical fashion and making a difference in the world. Your host is author and journalist Clare Press, who was the first ever Vogue sustainability editor. Each week, we bring you insightful interviews from the global fashion change makers, industry insiders, activists, artists, designers and scientists who are shaping fashion's future. <br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","http://www.thewardrobecrisis.com",179,NA,"explicit","Mon, 05 Jun 2017 01:37:00 GMT","Gemini"
"140","https://itcareerenergizer.libsyn.com/rss","IT Career Energizer","https://ssl-static.libsyn.com/p/assets/8/7/9/a/879a3165b10fdddc/Podcast_Cover_Libsyn_2018.jpg","Want to learn what it takes to start, develop and build a successful career in the Information Technology industry? The IT Career Energizer podcast enables you to find out how.  More than 300 IT and tech professionals, consultants and experts have shared their career experiences and insights to help you to succeed. Previous guests have included Jeff Atwood (Stack Overflow), Troy Hunt (Have I Been Pwned), Nicole Archambault (La Vie en Code), April Wensel (Compassionate Coding), Kent Beck (Agile Manifesto), Chani Simms (SHe CISO Exec Founder), Danny Thompson (Community Leader), Sanjeev Sharma (DevOps Expert) and many more industry recognised figures. 
Join Phil Burgess and his latest featured guest every Monday.","https://itcareerenergizer.com",352,NA,"not explicit","Fri, 28 Apr 2017 05:00:00 +0000","Taurus"
"141","https://josephliu.co/podcast/feed/podcast/","Career Relaunch®","https://josephliu.co/wp-content/uploads/2021/06/josephliu-favicon-1-100x100.png","Hear inspiring stories of career reinvention, featuring insights and reflections from everyday people around the world who have stepped off their beaten career paths to pursue more meaningful work. Hosted by career consultant Joseph Liu, with listeners in 160+ countries.","https://josephliu.co/podcast/",94,NA,"explicit","Tue, 06 Sep 2016 01:00:26 +0000","Virgo"
"142","https://ourweekinvideo.libsyn.com/rss","Our Week In Video","https://ssl-static.libsyn.com/p/assets/f/0/5/4/f05451f151ff960f27a2322813b393ee/Original_size_Our_Week_in_Video_Logo.jpg","Experienced videographers Ben Bruton-Cox and Richard Shelton discuss their week in video. From weddings to commercial and promotional video they well you what they came up against.","http://www.owiv.co.uk",100,NA,"not explicit","Mon, 17 Oct 2016 10:30:59 +0000","Libra"
"143","https://www.spreaker.com/show/2829001/episodes/feed","Brand Therapy","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/2b925493cbf5247e73a4f8bb2967422a.jpg","Hi! We're Phil and Lauren, hosts of Brand Therapy. As brand strategists, we've helped hundreds of people and companies position, build, and promote their brands online. We think that a strong brand opens doors, and on Brand Therapy, we chat with the world's leading experts for the latest techniques to master social media, websites, business, and everything related to branding.<br /><br />If you're ready to turn your dreams into reality (or just plain curious about what it takes to succeed online), join us as we kick back for a weekly session of Brand Therapy.","https://www.philpallen.co/podcast",185,27,"explicit","Sun, 04 Feb 2018 03:48:23 +0000","Aquarius"
"144","https://www.omnycontent.com/d/playlist/d83f52e4-2455-47f4-982e-ab790120b954/ad58a90b-b573-4089-a0fa-ac010162e79e/ef5abfcc-75a1-479a-800b-ac010162e7b1/podcast.rss","Hard Knocks Podcast","https://www.omnycontent.com/d/playlist/d83f52e4-2455-47f4-982e-ab790120b954/ad58a90b-b573-4089-a0fa-ac010162e79e/ef5abfcc-75a1-479a-800b-ac010162e7b1/image.jpg?t=1628203738&size=Large","<p>From HBO Sports and NFL Films, this is the official Hard Knocks Podcast, hosted by NFL Network broadcaster Peter Schrager. For five consecutive weeks, Schrager and his guests will break down every episode of Hard Knocks: The Dallas Cowboys.&nbsp;Stream Hard Knocks: Dallas Cowboys starting August 10 on HBO Max.</p>","https://www.hbo.com/hard-knocks",20,25,"explicit","Tue, 06 Aug 2019 15:28:00 +0000","Leo"
"145","https://feed.podbean.com/undertheshroud/feed.xml","Under The Shroud","https://deow9bq0xqvbj.cloudfront.net/image-logo/5856471/Under_The_Shroud_Logo.jpeg","""Supernatural? We're not super anything. Just a little extra."" Hapless half-demon Corin Black taxis creatures of the night through Baltimore's sin-soaked streets.","https://undertheshroud.podbean.com",24,NA,"explicit","Wed, 13 May 2020 16:18:14 -0300","Taurus"
"146","https://feeds.simplecast.com/4u_6AH4d","Unhurried Living","https://image.simplecastcdn.com/images/eb109129-81f4-49d0-ac2d-0aa7deff7e2f/4af71131-349e-45b6-8c09-1a1abc853316/3000x3000/alan-podcast-main-do-not-edit-1.jpg?aid=rss_feed","Many of us feel hurried, and hurry is costing us more than we realize. Unhurried Living provides resources and training to help people learn to live and lead from fullness rather than on empty. Great influence begins on the inside, in your soul. Learning healthy patterns of rest and work can transform your life—your daily influence. Built on more than twenty-five years of experience at the intersection of spiritual formation and leadership development, Unhurried Living seeks to inspire people around the world to rest deeper so they can live fuller and lead better.","http://unhurriedliving.com/",249,NA,"not explicit","Wed, 12 Apr 2017 00:00:00 +0000","Aries"
"147","https://feeds.megaphone.fm/eavesdropodcast","The Eavesdrop Podcast","https://megaphone.imgix.net/podcasts/f0bc1d4a-4167-11eb-b3d4-afcd7146e44d/image/Eavesdrop_Podcast_Final_Logo.png?ixlib=rails-4.3.1&max-w=3000&max-h=3000&fit=crop&auto=format,compress","OpTic H3CZ's ""The Eavesdrop Podcast"" is a conversational show that is created once a week with guests from every corner of the gaming industry, from Esports players, content creators to CEO's of Gaming, Esports and Tech business! Welcome and enjoy the show!","http://www.youtube.com/heczwe",152,79,"explicit","Sun, 23 Sep 2018 21:27:00 -0000","Libra"
"148","https://youmightknowherfrom.libsyn.com/rss","You Might Know Her From","https://ssl-static.libsyn.com/p/assets/3/9/8/f/398f6b09c7e856db/You_Might_Know_Her_From_3000x3000-72dpi.jpg","You Might Know Her From is an interview podcast and living piece of art. Hosted by comedians and best friends, Damian Bellino and Anne Rodeman, the show centers the stories of women and non-cis figures in entertainment. Bridging anthropology and comedy, this project seeks to preserve these (often never before heard) stories with irreverence and panache.","http://youmightknowherfrom.libsyn.com/website",138,NA,"explicit","Sun, 03 Feb 2019 22:14:26 +0000","Aquarius"
"149","https://maurasweeney.libsyn.com/rss","Maura Sweeney: Living Happy Inside Out | Self-Improvement | Leadership | The Power of Happiness","https://ssl-static.libsyn.com/p/assets/5/1/7/1/51711ed1444c4ec1/Podcast_Cover_1400x1400.jpg","The Maura Sweeney: Living Happy Inside Out podcast is specifically designed for you to begin living happy from the inside out. With reflective questions, anecdotal stories and encouraging thoughts, Maura empowers you toward transformation, reinvention and personal growth. Because Maura focuses on the thought life, she's been described as spirituality centered, philosophy focused and self-help oriented. However, when listening to her podcasts, you’ll quickly realize that Maura’s inspiring messages are always 4u!","http://maura4u.com",100,NA,"not explicit","Mon, 22 Aug 2016 05:00:00 +0000","Leo"
"150","https://thedavidbannerpodcast.libsyn.com/rss","The David Banner Podcast","https://ssl-static.libsyn.com/p/assets/8/2/2/d/822de2353c6d345e/David_Banner_Itunes_Dark_Orange.jpg","Join the bold and unapologetic David Banner as he engages in conversations that will make you laugh, push your thinking, liberate your mind, and move you to disrupt the status quo.","http://thedavidbannerpodcast.libsyn.com/website",100,NA,"explicit","Mon, 06 Jan 2020 10:00:00 +0000","Capricorn"
"151","https://www.makingcomics.com/feed/podcast","MakingComics.com Gutter Talk Podcast","NO IMAGE","The MakingComics.com crew is joined by artists from around the globe to explore the nuances of comic-making.","https://www.makingcomics.com",127,NA,"explicit","Fri, 03 Jan 2014 05:10:20 +0000","Capricorn"
"152","https://talentmagnet.libsyn.com/rss","Talent Magnet","https://ssl-static.libsyn.com/p/assets/4/d/5/9/4d59692843b794c0/Webp.net-resizeimage_16.jpg","Welcome to Talent Magnet- brought to you by Pacific Mountain Workforce Development Council, the podcast where we help businesses become talent magnets by focusing on recruitment, training, and retention best practices. Your host is Michele Winn  from the Thurston County Chamber’s Workforce Division.","http://talentmagnet.libsyn.com/website",31,NA,"not explicit","Tue, 23 Jan 2018 17:00:00 +0000","Aquarius"
"153","https://feeds.soundcloud.com/users/soundcloud:users:438989361/sounds.rss","Hostel Homies Podcast","https://i1.sndcdn.com/avatars-000438667920-9p5nyt-original.jpg","A podcast focused on the best parts of backpacker culture. Listen along as guests share hilarious travel stories, unparalleled recommendations, and tips for seeing the world on a budget.","http://www.hostelhomies.com",55,NA,"explicit","Mon, 30 Apr 2018 04:15:34 +0000","Taurus"
"154","https://accuracythird.libsyn.com/rss","Accuracy Third","https://ssl-static.libsyn.com/p/assets/1/f/a/0/1fa0c5a7c2ff2fdb/A3rd_ItunesLOGO_Square.jpg","Accuracy Third is a collection of stories from participants of Burning Man. Your hosts Rex, D-Day, and editor Beth compile, comment upon, and share your tales of dusty adventure. Featuring in-studio interviews as well as submitted content, Accuracy Third attempts to create a record of the ephemeral magic of our annual art party. Listen and share your stories at accuracythird.com","http://accuracythird.libsyn.com/podcast",137,NA,"explicit","Wed, 17 Aug 2016 01:05:45 +0000","Leo"
"155","https://wholewhale.podbean.com/feed.xml","Using the Whole Whale - A Nonprofit Podcast","https://deow9bq0xqvbj.cloudfront.net/image-logo/667313/itunes.png","Nonprofit News, Tech & Marketing Stories","https://wholewhale.com/podcast",300,NA,"not explicit","Wed, 28 Jun 2017 13:14:51 -0400","Cancer"
"156","https://thetownhaul.libsyn.com/rss","The Town Haul","https://ssl-static.libsyn.com/p/assets/d/e/e/8/dee80680d18fd2c9e55e3c100dce7605/TTH_Artwork_Q2.png","On a mission to end waste","https://www.rubicon.com/",68,NA,"not explicit","Wed, 25 Oct 2017 18:28:51 +0000","Scorpio"
"157","https://starjoes.podbean.com/feed.xml","Star Joes","https://deow9bq0xqvbj.cloudfront.net/image-logo/209950/StarJoesiTunesLogo.jpg","A podcast dedicated to Star Wars, G.I. Joe, and everything in between. We talk about Comics, Movies, TV Shows, and Toys...lots of Toys...","https://starjoes.podbean.com",286,NA,"explicit","Tue, 05 Jan 2010 01:37:03 -0500","Capricorn"
"158","https://lotopodcast.libsyn.com/rss","Life on the Outside","https://ssl-static.libsyn.com/p/assets/6/0/1/6/60161305163ec4d9/LOTO-Square.jpg","Life on the Outside is a podcast that shares stories about returning to society after decades of incarceration. For many, the process of reentry is complex and they navigate society that is in many ways very different from the one they left decades earlier.","http://lotopodcast.libsyn.com/website",50,NA,"explicit","Wed, 03 Jan 2018 23:16:16 +0000","Capricorn"
"159","https://octagon-lynx-kk9f.squarespace.com/episodes?format=rss","Are You For Real?","NO IMAGE","Heart talk on hard topics with Sarah Frick.","https://octagon-lynx-kk9f.squarespace.com/episodes/",100,NA,"explicit","Tue, 28 May 2019 16:19:17 +0000","Gemini"
"160","https://www.spreaker.com/show/2794172/episodes/feed","Better Sex","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/b6ba6e29f4673fbd706061a9803d8528.jpg","Better Sex is focused on helping all couples create and enjoy their best possible sex life. Better Sex is hosted by Jessa Zimmerman who is a couples’ counselor and nationally certified sex therapist.<br /><br />Each episode will dive into one topic related to sex. Some will be devoted to addressing sexual concerns like sexual dysfunction, differences in sexual desire, and intimacy problems. Some will help you develop realistic and helpful expectations. And some will offer information and approaches that can just make your sex life better.<br /><br />The information and discussion on the podcast should not be taken as medical advice or as therapy. Please seek out qualified professionals for medical and therapeutic advice.","https://bettersexpodcast.com/",226,38,"explicit","Wed, 27 Dec 2017 14:17:32 +0000","Capricorn"
"161","https://www.mtp.dog/episodes-1?format=rss","Monkey Tooth","NO IMAGE","Stories from the road as we travel from California to Argentina via the Arctic Circle. Join us as we meet people doing fun and interesting things!","https://www.mtp.dog/episodes-1/",96,NA,"explicit","Fri, 19 Jan 2018 00:04:41 +0000","Capricorn"
"162","https://thevantagepoint.libsyn.com/rss","Vantage Point","https://ssl-static.libsyn.com/p/assets/b/6/4/b/b64b588d1a050769/2_1.jpg","A Christian podcast helping you see your faith, life, and culture more clearly. Episodes release every 1st and 3rd Monday.","https://www.gracecov.org/vantagepoint",45,NA,"not explicit","Fri, 28 Dec 2018 03:11:52 +0000","Capricorn"
"163","https://anchor.fm/s/56c46f98/podcast/rss","Unconventional Leaders","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/14457142/a6f2acfbc6f4488b.png","Each week Heather Parady talks with professional creatives, artists, and entrepreneurs to find out what it takes to make a living doing what you love and going the unconventional path.","http://www.heatherparady.com",276,NA,"not explicit","Mon, 23 Jul 2018 07:00:00 GMT","Leo"
"164","https://lifeworthchasing.libsyn.com/rss","Life Worth Chasing","https://ssl-static.libsyn.com/p/assets/a/e/0/c/ae0c1f29abd7a9c5/CHASE-PODCAST-COVER-1400px.jpg","Chase Maher takes you on his journey to financial freedom through Real Estate Investing, Passive Income Sources and Lifestyle Mastery. Discover how you can create a life worth chasing by investing in yourself and your future with proper decisions and planning without sacrificing your fun and enjoyment along the way. You’ll learn from Chase and his highly successful friends how they’ve built their businesses around their lifestyle as they share what has worked and what hasn’t so you can make smart decisions on your own. Real Estate Investing, Passive Income Sources, Business, Entrepreneurship, Success, Financial Freedom and Location Independence will be the many topics discussed in length giving you a well rounded and fun experience to build the business and life of your dreams. Chase admits he has not reached the pinnacle of his “Dream Lifestyle”, but he is on his way and excited to share and grow alongside you.","http://lifeworthchasing.libsyn.com/website",100,NA,"not explicit","Tue, 30 Apr 2019 16:07:07 +0000","Taurus"
"165","https://uncommontarypodcast.com/feed/podcast","Uncommontary","https://i0.wp.com/uncommontarypodcast.com/wp-content/uploads/2022/06/cropped-uncommontary-podcast-01.png?fit=32%2C32&ssl=1","Hosted by Marty Duren","https://uncommontarypodcast.com",100,NA,"explicit","Tue, 12 Feb 2019 09:00:17 +0000","Aquarius"
"166","https://audioboom.com/channels/4964594.rss","Tune Into You Meditation Podcast","https://images.theabcdn.com/i/36913178.png","This is more than a meditation podcast. Each episode is an opportunity to transform a part of your life from the inside out. Jennifer is a Transformational Coach and Hypnotherapist. The insights shared in these meditations can change the core beliefs and limitations that create anxiety, doubt, procrastination, and so much more. With each episode, you have the ability to relax, go within, and connect to your inner wisdom.

Please do not close your eyes while driving or engaged in other activities that require your full attention.","https://www.jenniferdavoust.com",176,12,"not explicit","Mon, 13 Aug 2018 00:40:15 +0000","Leo"
"167","https://loadingreadyrun.com/lrrcasts/feed/all","Aggregate Feed - LoadingReadyRun","https://loadingreadyrun.com/img/lrrcast_headers/all-splash.jpg","The aggregate feed for all the LRR podcasts. If you just want one feed, or simple love everything we do, this is your feed. Podcasts include (but are not limited to) The LRRcast, TapTapConcede, Corrector's Commentary and Temple of the Lava Bears.","https://loadingreadyrun.com/lrrcasts/archive/all",300,NA,"not explicit","Mon, 05 Oct 2020 00:00:00 -0700","Libra"
"168","https://feeds.buzzsprout.com/240649.rss","Using Essential Oils Safely","https://storage.buzzsprout.com/variants/70jymq03dzbzz6ro76j66kugolv0/60854458c4d1acdf4e1c2f79c4137142d85d78e379bdafbd69bd34c85f5819ad.jpg","Let Certified Clinical Aromatherapist Lea Jacobson teach you how to use essential oils safely no matter which brand you use.","https://www.LeaJacobson.com/podcast",46,10,"not explicit","Tue, 01 Jan 2019 23:00:00 -0500","Capricorn"
"169","https://feeds.feedburner.com/BoiledSportsPodcastNetwork","Boiled Sports - The Purdue Fan Podcast","NO IMAGE","The Boiled Sports Podcast Network is the award-winning* Purdue sports podcast from the handsome individuals at BoiledSports.com","https://www.boiledsports.com/posts/",300,NA,"not explicit","Fri, 23 Oct 2020 17:47:42 +0000","Scorpio"
"170","https://feeds.acast.com/public/shows/1fff7e8a-4820-4496-bc07-9ff367e0a8ad","Dark Blue","https://assets.pippa.io/shows/61b7a8e81695623958e952e5/show-cover.jpg","An exploration of the lives of musicians and artists, and the way they have dealt with health, trauma and other issues. Hosted by Geoffrey Rickly, the lead singer from Thursday.<br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","https://darkblue.simplecast.com",7,NA,"not explicit","Mon, 24 Sep 2018 12:45:00 GMT","Libra"
"171","https://bemoresmarter.libsyn.com/rss","Fill Me In","https://ssl-static.libsyn.com/p/assets/9/0/3/0/90305966dcc13cb027a2322813b393ee/podcastlogo1500.png","Fill Me In is a crossword podcast, or at least, that's what it pretends to be. Most of the time, it's about other things (including, but not limited to: soup, Thor, Rosana Ñler, sandwiches, Stephen Sondheim, Viewer Mail, vuvuzelas, inappropriate glorification of the E Division, and more), but occasionally, we also talk about crosswords.","https://bemoresmarter.com/fmi",251,NA,"not explicit","Tue, 27 Mar 2018 08:21:21 +0000","Aries"
"172","https://feeds.buzzsprout.com/150315.rss","I Am In Eskew","https://assets.pippa.io/shows/62288107118c54599c94e080/show-cover.jpg","Trapped in the horror-filled and impossible city of Eskew, a man makes endless recordings of his day-to-day experiences, hoping to reach the outside world.This show routinely contains body horror and other disturbing scenes. See the website for detailed warnings.iamineskew.com/episodes<br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","http://www.iamineskew.com",32,NA,"not explicit","Mon, 01 Jan 2018 05:00:00 GMT","Capricorn"
"173","https://feeds.buzzsprout.com/232422.rss","NanaMacs Undressed","https://storage.buzzsprout.com/variants/9DhNgLji2kdQxXgAvq8ynP3M/60854458c4d1acdf4e1c2f79c4137142d85d78e379bdafbd69bd34c85f5819ad?.jpg","NanaMacs owner, boss b*tch, mom to 3 and wife Suzy Shute shares everything from running an INC 500 ranked boutique including the day to day nitty-gritty to her un-glamorous life of raising kids and models.","http://www.nanamacs.com",8,71,"not explicit","Wed, 05 Dec 2018 07:00:00 -0800","Sagittarius"
"174","https://goldieonice.podbean.com/feed.xml","Goldie On Ice Podcast","https://deow9bq0xqvbj.cloudfront.net/image-logo/3043163/logo1.png","A podcast hosted by the Florida Panthers’ play-by-play voice and nationally-recognized radio/TV broadcaster Steve Goldstein. Laser-focused on bringing you the latest in the world of hockey and all-things Panthers. In-depth, insightful conversations with players, staff, and media members around the NHL.","https://goldieonice.podbean.com",75,NA,"not explicit","Thu, 28 Jun 2018 12:26:56 -0400","Cancer"
"175","https://feeds.buzzsprout.com/232971.rss","It Takes Grit","https://storage.buzzsprout.com/variants/MdvwU7A5gLWLcGCF6uWDjTnt/60854458c4d1acdf4e1c2f79c4137142d85d78e379bdafbd69bd34c85f5819ad?.jpg","Getting your workout in, eating the right foods and changing your mindset is no easy task - IT TAKES GRIT! ‘Failing to prepare is preparing to fail’. Rebecca is here to make sure you know what it takes, how to get through the tough times, keep you on track and get you results no matter what you are looking for. From fitness to nutrition, health to relationships and mindset to motivation. Rebecca gives you the real deal and grit on what it takes to be successful. You will leave each episode with tangible advise that if you choose to implement, will change your life and mindset forever.Join Rebecca Louise and her British humor as she takes you on a journey of self discovery, a broadened mindset and a life without limits. From a small town in England to running an international business and living in Southern California, Rebecca openly shares her experiences and struggles of how she got to where she is today. Coupled with a bunch of hilarious stories, untold events and her quick sarcastic wit, this podcast certainly makes for an easy listen, while providing you with an action plan to achieve your dreams and desires!","https://rebecca-louise.com/blogs/podcast",171,28,"not explicit","Wed, 19 Dec 2018 16:00:00 -0800","Sagittarius"
"176","https://feeds.transistor.fm/clp","Watermark's Church Leadership Podcast","https://images.transistor.fm/file/transistor/images/show/32720/full_1658843872-artwork.jpg","A podcast designed to help church leaders.  The conversation each month will focus on issues and topics relevant to church leaders across the country and around the world.","https://www.watermarkresources.com/clp?utm_source=podcast",124,35,"not explicit","Mon, 01 May 2017 08:00:00 -0500","Taurus"
"177","https://feeds.simplecast.com/bgOu5y9C","FamilyCast with Kyle and Amy Goen","https://cdn.simplecast.com/images/faa53e31-d8d2-4efe-b8e8-3faa6a757732/67b76f1e-509d-4d21-b7f5-8517b8f50eee/3000x3000/1548457669-artwork.jpg?aid=rss_feed","A weekly conversation about marriage, parenting and all things family from a Biblical point of view. Kyle and Amy have successfully navigated marriage for nearly 30 years and raised 3 kids into adulthood. Their practical, down to earth conversational style coupled with a gospel-centered approach to family life will bring you encouragement each episode. 

Kyle is the Executive Pastor of Ministries at LifePoint Church in Smyrna, Tennessee.  Amy is a teacher at Providence Christian Academy in Murfreesboro, Tennessee","http://www.familycast.net",27,NA,"not explicit","Sat, 26 Jan 2019 03:33:00 +0000","Aquarius"
"178","https://feeds.redcircle.com/8dc75889-bdb1-42f9-8170-b25a63a601f7","No Cartridge Audio","NO IMAGE","<p>Critical but casual approaches to current, past, and future video games six times a week. In addition, guests will periodically share their own aesthetic and personal experiences with games in conversation! Subscribe to our Patreon at www.patreon.com/hegelbon if you&#39;d like to hear special patron-only bonus episodes!</p>","https://redcircle.com/shows/no-cartridge-audio",423,72,"not explicit","Sat, 04 Mar 2017 23:00:00 +0000","Pisces"
"179","https://robertglazerpodcast.libsyn.com/rss","Elevate with Robert Glazer","https://ssl-static.libsyn.com/p/assets/d/7/a/4/d7a4e44e3603203d/Elevate_Podcast_Logo.jpg","Learn how to push your limits and elevate your life, your business and your family with the Elevate Podcast.  Join Robert Glazer, CEO of Acceleration Partners, #1 Wall Street Journal bestselling author and creator of the Friday Forward, as he sits down with people who are at the top of their fields—from renowned entrepreneurs, visionaries and change-makers to the world's great writers, thinkers and business leaders. In his discussions, you’ll hear from experts about how they grow their capacity and help others achieve their best lives. Whether you are wanting to build better habits, trying to push yourself to a new level or looking to learn tips from people who share your passion for improvement, this podcast will help you make actionable changes in your life and start reaping the benefits today.","http://robertglazerpodcast.libsyn.com/website",235,NA,"not explicit","Mon, 11 Feb 2019 21:10:44 +0000","Aquarius"
"180","https://feeds.blubrry.com/feeds/morethansmalltalk.xml","More Than Small Talk with Suzanne, Holley, & Jennifer (KLRC)","https://assets.blubrry.com/coverart/orig/702543-440503.jpg","Suzie Eller, Holley Gerth and Jennifer Watson, authors and real-life friends, invite you each week to go deeper, become freer and feel more connected. Every episode includes a confession question as well as helpful truths, tips and resources. If you want more peace and less stress, more vulnerability and less trying to be perfect, more hope and less hustle this is the podcast for you.","http://klrc.com/podcasts/more-than-small-talk",100,NA,"explicit","Fri, 15 Apr 2022 01:00:00 -0400","Aries"
"181","https://feeds.acast.com/public/shows/864bd87f-6a97-4e71-a9a2-e8f70abd9410","Fantastic Adventures with Dean & Bertie","https://assets.pippa.io/shows/611e7cb306c05e6bbff40965/show-cover.jpg","<p>Dean Dobbs and Bertie Gilbert love movies, video games and Star Wars.&nbsp;So they decided it was high time to put their late-night, surreal chin-wags into podcast form. Star Wars always finds a way into their conversation, it's almost like an addiction. So if you are a fan of Sci-Fi and geek culture, this is a podcast for you.</p><br><p>Dean Dobbs is a YouTuber, writer and comedy performer. Along with his comedy partner Jack Howard, he makes sketches for the Jack &amp; Dean YouTube channel. Dean has presented on BBC Radio One and written and starred in two series of ‘JACK &amp; DEAN OF ALL TRADES’ for U.S VOD platform Fullscreen. The short form comedy series also starred the likes of Jessica Hynes and Game of Thrones’ Jacob Anderson.&nbsp;</p><br><p>Bertie Gilbert is also a YouTuber and fast becoming an accomplished young film maker. His notable successes include short film, BLUE SUSHI, which was funded by YouTube. This was followed up in 2016 with LET IT BE, which starred YouTubers Dodie Clark and Savannah Brown.&nbsp;</p><br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","https://www.acast.com/deanandbertie",10,NA,"explicit","Thu, 28 Jun 2018 06:00:00 GMT","Cancer"
"182","https://feeds.soundcloud.com/users/soundcloud:users:726664762/sounds.rss","Emergency Medicine Board Bombs","https://i1.sndcdn.com/avatars-000718130053-zsq984-original.jpg","Check out our new interactive question bank podcast, EM Rapid Bombs, we drop a new 3 to 5 minute pod every weekday! You can find it here: emrapidbombs.supercast.com. Emergency Medicine board review podcast, 10-15 minutes of #FOAM content on classic EM topics. We tell you what you need to know. High yield, funny, and entertaining.","https://soundcloud.com/blake-briggs-151500850",171,NA,"not explicit","Tue, 05 Nov 2019 20:21:42 +0000","Scorpio"
"183","https://anchor.fm/s/7373528/podcast/rss","Deep Dive with Dana Falsetti","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/1110586/1110586-1539276415747-652a341b9acc7.jpg","The Deep Dive podcast was born from a desire for critical thought, vulnerability and awareness. Your host Dana Falsetti is a thinker, a writer, a yoga teacher, an activist, and authenticity agent. Each month you'll hear from Dana and her guests, ranging from iconic disruptors to everyday people, all candidly sharing their personal experiences on topics ranging from sexuality to social justice and consciousness to capitalism. Deep Dive is a space to tackle hard-hitting questions and controversial topics in a raw, empathic and curious way.","https://danafalsetti.com",24,NA,"not explicit","Tue, 13 Mar 2018 04:00:00 GMT","Pisces"
"184","https://whatwewore.libsyn.com/rss","What We Wore","https://ssl-static.libsyn.com/p/assets/5/8/8/c/588c95f6297a21b6/BW_LVP_WWW_Op5.jpg","Laura Vinroot Poole owns Capitol, an internationally-recognized specialty store with locations in Charlotte, North Carolina and Los Angeles.

For Laura Vinroot Poole, Capitol has never really been about fashion...it has always always been about the people.  From the designers she meets on the road to the editors and friends she hosts in-store, Laura gets to know our guests on a deeper, more authentic level through What We Wore. 

For more information on Capitol, Laura Vinroot Poole, and future What We Wore guests, please follow @shopcapitol on Instagram.","https://shop-capitol.com",100,NA,"not explicit","Tue, 08 Oct 2019 14:43:16 +0000","Libra"
"185","http://junebugpodcast.com/feed/","June Bug Podcast","http://junebugpodcast.com/wp-content/uploads/powerpress/June_Bug_Journeys_Postcard_copy.jpg","Bob & Becky Kevoian host an array of guests from all walks of life as they crisscross the USA.","http://junebugpodcast.com",10,NA,"explicit","Sun, 28 May 2017 01:54:17 +0000","Gemini"
"186","https://feeds.soundcloud.com/users/soundcloud:users:426955347/sounds.rss","Gaston County Matters","https://i1.sndcdn.com/avatars-000425896605-jt9qif-original.jpg","Podcast by Gaston County Matters","https://soundcloud.com/user-702604906",6,NA,"not explicit","Mon, 02 Apr 2018 18:56:57 +0000","Aries"
"187","https://feed.podbean.com/entreneato/feed.xml","Entreneato with Matt Neff","https://deow9bq0xqvbj.cloudfront.net/image-logo/908033/Entreneato_kcx6nq.jpg","Entreneato is a business podcast hosted by Matt Neff where he interviews Masters of Industry. If you are looking to create multiple streams of income, side hustles or make that jump from your 9 to 5, this is for YOU! Each show features practical takeaways and is THE place to hear compelling content that will inspire, challenge and empower you to claim YOUR financial freedom and live a NEATO life NOW!","https://entreneato.com",135,NA,"not explicit","Fri, 01 Jan 2016 18:42:22 -0500","Capricorn"
